año,NCODI,60_totalCompra,600_producFarma,601_materialSani,601_1_implantes,601_2_restoMateriaSani,606_servContratado,607_trabajoContratado,60X_restoCompras,61_variaExistencias,62_servExteriores,628_sumistro,62X_restoServiExter,64_gastoPersonal,640_sueldos,641_indemnizacion,642_SegSocEmpresa,643_649_OtrGasSocial,68_dotaAmortizacion,69_perdidaDeterioro,6X_restoGasto,tot_compraGasto
2016,539,50574384,23961442,9715872,4363340,5352532,5944234,10883889,68947,-61740,19702911,2563155,17139756,58257728,45443243,-76000,12429342,461143,959693,320789,956317,130710082
2016,593,68272130,35153434,12882997,2019292,10863705,14144014,5534751,556934,0,3270018,1962909,1307109,59497138,48256867,26448,11211038,2785,0,0,0,131039286
2016,704,150801850,65298317,40457439,11586557,28870882,27996495,14984486,2065113,0,5086809,4985907,100902,137111498,109689198,0,27422300,0,0,0,0,293000157
2016,493,6453710,974780,4111733,1355842,2755891,124336,1107965,134896,0,199303,199303,0,11371729,9097383,0,2274346,0,0,0,0,18024742
2016,686,129179757,44238372,41148453,10976747,30171706,36087733,5765290,1939909,-671963,15503160,3251637,12251523,112758329,90510453,1638,22246238,0,1595642,4322459,4084320,266771704
2016,257,10848072,1758797,3019563,0,3019563,4853079,839227,377406,-35262,2873621,833139,2040482,14702350,11211066,42914,3448370,0,2166240,33221,204784,30793026
2016,494,2761541,110750,212637,100811,111826,2127182,280717,30255,23632,584528,166408,418120,2888360,2134429,10815,701541,41575,288798,0,0,6546859
2016,681,23593141,22727503,0,0,0,0,357420,508218,-189717,7328393,813460,6514933,29513039,23811589,0,5617491,83959,4665694,338540,-474357,64774733
2016,286,13479505,1431394,2706900,73364,2633536,8417920,605855,317436,40743,2855628,389479,2466149,11974314,8994291,118152,2713112,148759,1552558,2536227,2313049,34752024
2016,255,15008627,4690510,4453712,1145335,3308377,904008,4559842,400555,-204418,6244063,523921,5720142,12559774,9387857,353717,2801366,16834,581649,312858,8530705,43033258
2016,79,316774,3297,0,0,0,0,313477,0,0,0,0,0,3571480,3066410,0,505070,0,0,0,99884,3988138
2016,81,465968,122235,58668,0,58668,45280,0,239785,0,626652,60676,565976,861571,693280,0,168291,0,34350,0,8978,1997519
2016,688,45586336,20601472,10620207,1582172,9038035,10627511,3531144,206002,0,2652147,1992658,659489,84696073,67986849,44750,16496787,167687,0,0,246163,133180719
2016,531,31676960,8512112,11057860,1953868,9103992,7496544,3714665,895779,-8503,2646009,1030265,1615744,55703417,44668570,100266,10923440,11141,0,0,994,90018877
2016,514,7300225,3440133,2228534,467453,1761081,774453,765237,91868,0,450356,216837,233519,15719911,12440881,0,3279030,0,0,0,36271,23506763
2016,499,10708965,433015,6363558,4299136,2064422,0,3616642,295750,-57689,2257292,360292,1897000,11751517,9116599,0,2521307,113611,1014939,19838,425136,26119998
2016,532,37334313,21294216,9069092,1978213,7090879,6705590,0,265415,0,3769111,2272596,1496515,57280232,46010379,0,11042491,227362,0,0,0,98383656
2016,190,3061147,505749,721870,56932,664938,0,1656449,177079,0,411258,405141,6117,13170365,10369094,0,2780503,20768,0,0,253262,16896032
2016,598,10304021,4177970,3421729,706434,2715295,2497440,0,206882,140484,3134555,866677,2267878,34423082,28944135,0,5478947,0,0,0,15328425,63330567
2016,260,21549354,3702117,5991100,53604,5937496,9907526,1549356,399255,7991,4551194,984737,3566457,21588009,16216796,46990,5047628,276595,2501429,624510,3436878,54259365
2016,838,672294,42911,208950,0,208950,0,341220,79213,-5243,447107,36396,410711,1344117,1040857,0,301039,2221,55044,0,12351,2525670
2016,839,3096930,164768,186068,0,186068,2366511,322656,56927,735,577926,125137,452789,2422754,1817658,1756,570471,32869,497604,5436,204195,6805580
2016,851,287919,8038,84285,56842,27443,159714,21123,14759,230,92476,14879,77597,294149,237966,0,56183,0,58194,,20122,753090
2016,852,78514157,24280563,14363512,1432256,12931256,35564654,4061652,243776,258419,4718335,1532967,3185368,70392931,56520186,517461,13208688,146596,0,350437,95376,154329655
2016,988,2630800,491495,296562,0,296562,0,1787285,55458,0,149280,298,148982,11118028,8844570,0,2261102,12356,0,0,0,13898108
2016,1056,69093380,14098561,13195061,752561,12442500,31703854,10095904,0,68186,7303860,6973720,330140,43405403,34934825,82153,8047059,341366,0,0,2973363,122844192
2016,1044,150419,77110,73309,0,73309,0,0,0,0,0,0,0,1408245,1115163,8879,284203,0,0,0,0,1558664
2016,1114,8438127,4344806,1592280,249575,1342705,1748137,684070,68834,0,404160,242607,161553,25498775,20681515,11335,4804731,1194,0,0,0,34341062
2016,644,78436457,35733953,28171052,8775428,19395624,5883689,5917096,2730667,63283,6685813,3270520,3415293,117863479,92952437,0,24527537,383505,0,0,411941,203460973
2016,752,100065669,39068758,45887023,17475009,28412014,0,10890685,4219203,-238244,16793738,1763373,15030365,129204267,102663129,0,26374931,166207,0,0,241693,246067123
2016,238,2599510,420232,1020961,123895,897066,0,931761,226556,0,478521,203197,275324,2025629,1556195,0,469434,0,767615,0,6954,5878229
2016,325,2030635,1032464,238739,0,238739,70743,175205,513484,-43351,507489,268693,238796,5161741,3495238,0,1193658,472845,1291439,21366,406284,9375603
2016,622,7670302,2309091,3302809,787091,2515718,414531,1190886,452985,286340,1249453,351780,897673,20829865,16766929,0,4036545,26391,0,0,80563,30116523
2016,879,1064846,94782,375979,107556,268423,0,532768,61317,8329,559447,95866,463581,1476989,1146516,0,328898,1575,601955,28113,73639,3813318
2016,906,8846459,3515445,1203168,5091,1198077,0,3897838,230008,24144,2695279,335872,2359407,5582473,4350444,0,1223268,8761,3361837,543833,2693637,23747662
2016,370,2042190,539765,606516,91,606425,0,670591,225318,-242,832444,401870,430574,20559248,16019744,0,4506970,32534,516281,-2073,0,23947848
2016,418,2854394,158273,1362041,876064,485977,2177,1265913,65990,-6785,1118717,192373,926344,3566207,2655360,0,764072,146775,189531,1073,26224,7749361
2016,574,1177445,187730,641859,2683,639176,347856,0,0,-108626,2349120,145830,2203290,7890204,5559188,1960,1747460,581596,320786,62058,613,11691600
2016,399,2309410,151350,501632,0,501632,1319290,212849,124289,12694,345900,88720,257180,3805001,2933773,4741,856112,10375,482095,1190,189486,7145776
2016,195,566940,63720,153394,0,153394,275465,8897,65464,0,337675,64505,273170,1017746,707062,97734,192743,20207,174145,1910,5650,2104066
2016,783,103043375,49002660,35942217,10684349,25257868,1700463,14449997,1948038,-208070,12611805,4134872,8476933,210373685,166098116,31694,42756595,1487280,5644464,-206478,669259,331928040
2016,263,2759350,503563,1039379,62416,976963,0,1105931,110477,-1989,2646785,405280,2241505,5544541,4330672,3174,1148812,61883,1051806,3596,-410328,11593761
2016,194,575298,164094,263284,0,263284,1552,69828,76540,2202,383989,100920,283069,1903257,1509711,0,386613,6933,170193,14,32112,3067065
2016,214,934573,52033,120895,0,120895,0,307464,454181,22735,1162183,0,1162183,592515,470338,7158,115019,0,38891,0,35189,2786086
2016,785,156057243,66473299,58188762,16321668,41867094,3516530,23422998,4455654,-284905,19941937,4663753,15278184,280485446,224248317,118693,54255891,1862545,7058043,26118,565820,463849702
2016,780,15102957,4970968,5354820,1840356,3514464,670090,3666900,440179,-6185,3136286,751649,2384637,36474012,29460977,0,6814621,198414,934692,-6586,7424,55642600
2016,782,66819263,31716415,23714874,6542276,17172598,3341466,6585802,1460706,-38391,10281217,3393386,6887831,116452687,92904590,0,23288680,259417,4443632,6330,382911,198347649
2016,369,1835222,331091,273276,1663,271613,0,1001559,229296,0,724524,227229,497295,18972108,14816548,0,4152315,3245,434568,-3103,4774,21968093
2016,713,3455830,140240,839864,231551,608313,1368265,978267,129194,2146,1038752,335515,703237,7910657,5995097,5895,1865031,44634,1162713,5269,307752,13883119
2016,941,330132,19425,3741,3741,0,0,294431,12535,0,237435,0,237435,1403471,1097083,0,305263,1125,7868,0,238,1979144
2016,1091,5684719,760692,123472,0,123472,277131,3528429,994995,2968,3071453,580977,2490476,58618111,46453874,0,12164237,0,887838,0,81919,68347008
2016,1045,3994266,962669,1758084,451750,1306334,0,1024418,249095,0,14134664,393758,13740906,6943464,5368806,16863,1557795,0,72839,110958,214326,25470517
2016,1086,13253316,6657228,3732518,3057,3729461,0,2863570,0,-43815,13499227,836209,12663018,20400949,16025046,0,4044424,331479,2094996,39397,673239,49917309
2016,937,44007452,20393141,15230517,3004525,12225992,2406648,4539934,1437212,-120046,6022631,1951372,4071259,81440976,64849738,0,16442451,148787,0,0,197482,131548495
2016,1004,2105116,629408,154689,153,154536,0,1280686,40333,6927,1005328,163392,841936,1077993,827712,0,244776,5505,533108,-57853,371018,5041637
2016,737,95466754,46517337,31311875,8789836,22522039,7103380,7546088,2988074,-888941,10049152,3840093,6209059,165918667,129673059,0,34170612,2074996,0,0,0,270545632
2016,765,100961566,84940528,9710465,0,9710465,61246,5822076,427251,1878256,29080469,6173641,22906828,321635348,251259119,0,65899391,4476838,4050273,0,1061139,458667051
2016,329,26981743,12647951,7336682,1929735,5406947,1843001,3720411,1433698,0,1359839,1187194,172645,52987845,41603644,0,10942284,441917,0,0,172114,81501541
2016,87,2177392,698142,17848,0,17848,0,1361440,99962,0,758834,606662,152172,9005243,6986217,0,1930695,88331,0,0,233120,12174589
2016,527,6637597,1507712,2138056,95169,2042887,135536,2446407,409886,0,686749,580001,106748,29248813,23108574,0,5841151,299088,0,0,123394,36696553
2016,562,4576366,570825,3146013,1229331,1916682,23805,217759,617964,-27478,3330129,698116,2632013,15176234,11102806,1052,3553172,519204,829092,0,86424,23970767
2016,251,8226106,1627534,1958785,27151,1931634,3649004,615044,375739,3779,2156619,1802965,353654,5431193,4155724,81321,1156407,37741,497382,315061,388246,17018386
2016,129,1652736,217493,35427,0,35427,0,1241863,157953,748,612232,167206,445026,4360115,3263773,158196,915366,22780,571940,709,317052,7515532
2016,154,3330458,294618,1123122,,1123122,311738,1440736,160244,19081,1021375,312025,709350,8536131,6691603,0,1826165,18363,754475,0,276540,13938060
2016,516,13491378,2392249,4390060,354584,4035476,4644545,1743523,321001,-24102,5244240,417483,4826757,8864977,6826293,37481,1970505,30698,758090,-64876,1296519,29566226
2016,184,1648159,224818,366068,0,366068,982321,18203,56749,0,344031,98786,245245,1430438,1095290,5157,327978,2013,147174,0,49697,3619499
2016,652,5086047,3875192,150981,150981,0,43927,296251,719696,0,881946,89382,792564,20218233,17265024,0,2622037,331172,0,0,0,26186226
2016,637,11375258,5485437,2659639,432536,2227103,953599,1898241,378342,0,1187655,785058,402597,24999726,19502299,0,5207541,289886,0,0,0,37562639
2016,88,185485,359,0,0,0,0,15523,169603,171,319290,120014,199276,1640438,1251579,0,385884,2975,42941,0,71277,2259602
2016,907,154913,670,1144,0,1144,0,86726,66373,-388,202097,61350,140747,921791,675540,10344,213575,22332,7211,0,46334,1331958
2016,970,571623,15758,1027,0,1027,0,446496,108342,0,382134,91523,290611,1211779,979410,19376,212993,0,117439,17486,51596,2352057
2016,1019,1385618,53789,281192,19527,261665,717374,303781,29482,0,175678,585,175093,2661434,1954346,0,686788,20300,0,0,0,4222730
2016,1016,10178356,595085,2813419,176298,2637121,5207488,1562364,0,369637,2705934,750542,1955392,3048511,2316283,55387,648780,28061,158647,80000,383472,16924557
2016,1047,21207301,8184332,778205,314362,463843,0,5526912,6717852,-27071,7011614,2062367,4949247,48052781,38405405,0,9547691,99685,2785627,0,163,79030415
2016,635,17702496,7989486,5182768,510454,4672314,1594705,2250525,685012,0,2937742,541467,2396275,43043781,34285125,0,8666838,91818,1040771,0,132480,64857270
