"año";"NCODI";"biopsias_hosp";"biopsias_CEP";"necropsias_hosp";"angio_hosp";"angio_CEP";"densiometrias_hosp";"densiometrias_CEP";"gamma_hosp";"gamma_CEP";"mamo_hosp";"mamo_CEP";"pet_hosp";"pet_CEP";"resonancia_hosp";"resonancia_CEP";"rx_hosp";"rx_CEP";"spect_hosp";"spect_CEP";"tac_hosp";"tac_CEP";"Colonosopia";"Broncoscopia";"ERCP"
2010;1063,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1033,00;4494;0;7;0;0;0;0;0;0;83;0;0;0;7;0;9859;0;0;0;4557;0;0;0;0
2010;1034,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;1036,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;207,00;478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;431,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502;0;0;0;0;0;0;0;0
2010;387,00;3549;0;7;0;0;0;0;0;0;1377;0;0;0;0;0;35910;0;0;0;3417;0;;;
2010;179,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567;0;0;0;0;0;;;
2010;606,00;3721;0;10;0;0;0;0;0;0;2772;418;0;0;0;0;30861;3677;0;0;3414;0;;;
2010;925,00;15198;0;40;1676;0;0;0;5784;0;7547;0;0;0;0;0;99885;26933;0;0;12647;0;0;0;0
2010;541,00;1587;0;0;0;0;0;0;0;0;2352;0;0;0;0;0;27997;0;0;0;3265;0;0;0;0
2010;797,00;1830;0;0;0;0;0;0;0;0;1275;0;0;0;0;0;29603;0;0;0;4047;0;0;0;0
2010;627,00;8057;0;2;0;0;0;0;0;0;2360;0;0;0;2754;0;45761;17940;0;0;6656;0;0;0;0
2010;173,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;636,00;13100;0;16;0;0;0;0;3458;0;9211;0;0;0;3688;0;98860;0;0;0;10683;0;0;0;0
2010;205,00;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;174;0;0;0;0;0;;;
2010;814,00;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1638;0;0;0;0;0;;;
2010;881,00;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;25200;0;0;0;0;0;;;
2010;771,00;9422;0;12;226;0;0;2325;7577;0;3128;212;0;0;4747;0;119907;19632;0;0;11907;2443;0;0;0
2010;533,00;0;0;0;0;0;850;0;0;0;0;0;0;0;0;0;8400;0;0;0;0;0;;;
2010;447,00;29296;0;5;0;0;0;0;0;0;97;0;0;0;1095;0;22215;0;0;0;2287;0;;;
2010;815,00;203;0;0;14;0;301;0;0;0;0;0;0;0;0;0;1185;0;0;0;0;0;;;
2010;801,00;13528;1164;31;0;0;0;0;0;0;3603;0;0;0;0;0;134436;15731;0;0;13831;0;;;
2010;800,00;6634;0;0;0;0;0;0;0;0;503;0;0;0;0;0;15179;0;0;0;0;0;0;0;0
2010;389,00;2328;0;2;0;0;0;0;0;0;908;0;0;0;2320;0;76773;0;0;0;3077;0;;;
2010;759,00;976;0;0;0;0;963;0;0;0;631;0;0;0;0;0;20728;0;0;0;515;0;0;0;0
2010;695,00;10963;0;16;417;0;547;0;0;0;5793;0;0;0;4772;0;123188;43216;0;0;11727;0;;;
2010;816,00;1811;0;0;0;0;0;0;0;0;1422;0;0;0;0;0;62215;0;0;0;2752;0;;;
2010;833,00;2406;0;0;0;0;0;0;0;0;2883;0;0;0;0;0;70101;0;0;0;3598;0;;;
2010;870,00;2879;0;0;0;0;293;0;0;0;476;0;0;0;6688;0;16031;0;0;0;1883;0;;;
2010;927,00;715;0;0;0;0;0;0;0;0;359;0;0;0;4396;0;12815;0;0;0;0;0;;;
2010;961,00;10070;0;11;0;0;0;0;2923;0;1133;0;0;0;0;0;81849;31183;0;0;10110;0;0;0;0
2010;962,00;0;0;0;0;0;0;0;0;0;347;0;0;0;1264;0;4015;0;0;0;403;0;0;0;0
2010;1079,00;151;0;0;0;0;158;0;0;0;120;0;0;0;3029;0;3654;0;0;0;0;0;;;
2010;666,00;97114;0;64;3277;0;0;3166;0;0;2534;0;0;0;13099;0;98077;49287;0;0;16807;0;0;0;0
2010;392,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2227;0;0;0;0;0;0;0;0
2010;790,00;3347;0;0;0;0;4755;0;3353;0;2920;0;0;0;5143;0;21604;0;431;0;6465;0;0;0;0
2010;650,00;5976;0;6;0;0;0;0;0;0;1303;0;0;0;0;0;57157;0;0;0;5432;0;;;
2010;876,00;12046;0;38;0;0;0;0;0;0;1755;0;0;0;7536;0;59887;0;0;0;8742;0;0;0;0
2010;944,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1405;0;6069;0;0;0;234;0;;;
2010;952,00;5093;0;0;0;0;956;0;0;0;2062;0;0;0;4578;0;20902;0;0;0;2056;0;;;
2010;54,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;538,00;12657;0;1;0;0;0;0;0;0;4262;0;0;0;5707;0;95585;4297;0;0;10681;0;0;0;0
2010;557,00;4481;0;0;0;0;0;0;0;0;1950;0;0;0;0;0;38868;0;0;0;3113;0;0;0;0
2010;653,00;6306;0;4;0;0;0;0;0;0;2653;0;0;0;5006;0;65158;18806;0;0;6536;167;0;0;0
2010;647,00;3193;0;2;0;0;0;0;0;0;2135;0;0;0;0;0;55959;0;0;0;4961;0;;;
2010;208,00;1554;0;0;0;0;1519;0;0;0;22726;0;0;0;6510;0;9778;0;0;0;1594;0;;;
2010;978,00;18705;0;48;1404;0;3217;0;8809;0;4651;0;3518;0;8517;0;179044;12463;0;0;18182;536;0;0;0
2010;996,00;0;0;0;0;0;0;0;0;0;944;0;0;0;4597;0;43468;0;0;0;3151;0;0;0;0
2010;729,00;23763;0;45;2029;0;5886;0;5870;0;21001;0;1390;0;15773;0;406622;61576;691;0;40318;0;;;
2010;182,00;5638;0;3;0;0;0;0;0;0;635;0;0;0;951;0;19919;0;0;0;4726;0;0;0;0
2010;633,00;0;0;0;0;0;0;0;0;0;104;0;0;0;345;0;45504;0;0;0;87;0;0;0;0
2010;685,00;4934;0;0;0;0;0;0;0;0;2068;0;0;0;0;0;109543;0;0;0;8097;0;0;0;0
2010;683,00;4175;0;0;0;0;0;0;0;0;3336;0;0;0;0;0;59302;0;0;0;3069;0;;;
2010;945,00;4228;0;0;0;0;0;0;0;0;1972;0;0;0;0;0;33666;0;0;0;3787;0;;;
2010;953,00;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;1022,00;1127;0;0;0;0;0;0;0;0;492;0;0;0;0;0;24788;0;0;0;1062;0;;;
2010;1049,00;916;0;0;0;0;0;0;0;0;207;0;0;0;0;0;13289;0;0;0;118;0;;;
2010;794,00;44565;0;100;611;0;0;0;0;0;9609;0;0;0;11532;0;182450;78694;0;0;38401;0;0;0;0
2010;415,00;276;0;0;0;0;0;0;0;0;1361;0;0;0;0;0;3287;0;10577;0;4629;0;0;0;0
2010;592,00;3629;0;0;120;0;3066;0;0;0;3053;0;0;0;3120;0;39321;0;0;0;1659;0;0;0;0
2010;781,00;22695;0;142;386;0;0;0;0;0;8094;0;0;0;0;0;127393;0;0;0;20008;0;0;0;0
2010;779,00;26238;0;38;352;0;3093;0;2710;0;24710;0;0;0;0;0;63634;0;0;0;8009;0;0;0;0
2010;113,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;619,00;0;0;0;0;0;0;0;0;0;1111;0;0;0;2960;0;8513;0;0;0;1239;0;0;0;0
2010;163,00;120;0;0;0;0;0;0;0;0;0;0;0;0;4761;0;7205;0;0;0;1236;0;0;0;0
2010;131,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;375,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1979;0;0;0;0;0;0;0;0
2010;764,00;20918;0;28;577;0;2548;0;0;0;5423;0;0;0;5070;0;188377;0;0;0;22415;0;0;0;0
2010;14,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;657,00;5730;0;3;0;0;0;0;0;0;1284;0;0;0;0;0;46190;0;0;0;4215;0;0;0;0
2010;362,00;2315;0;0;109;0;0;0;4980;0;158;0;0;0;7633;0;11431;0;0;0;1350;0;0;0;0
2010;989,00;0;0;0;0;0;0;0;0;0;919;0;0;0;0;0;35851;0;0;0;2245;0;0;0;0
2010;990,00;0;0;0;0;0;0;0;0;0;1217;0;0;0;0;0;41142;0;0;0;4639;0;;;
2010;680,00;22688;0;67;3985;0;0;0;0;0;4240;0;0;0;22649;0;153324;31241;0;0;22438;0;0;0;0
2010;411,00;3806;0;0;25;0;10242;0;0;0;2990;0;0;0;6107;0;38451;0;0;0;3858;0;;;
2010;241,00;2674;0;1;0;0;1012;0;501;0;256;0;0;0;5788;0;22839;0;0;0;4515;0;;;
2010;558,00;8762;0;7;0;0;0;0;0;0;3300;0;0;0;7675;0;71763;0;0;0;8406;0;0;0;0
2010;167,00;0;0;0;0;0;430;0;0;0;110;0;0;0;0;0;2725;0;0;0;137;0;;;
2010;224,00;0;0;0;0;0;455;0;0;0;1024;0;0;0;1455;0;9046;0;0;0;1640;0;0;0;0
2010;591,00;11067;0;10;0;0;0;0;0;0;5551;0;0;0;19158;0;93020;25526;0;0;13693;0;0;0;0
2010;586,00;12497;0;22;0;0;0;0;0;0;4710;0;0;0;7251;0;139657;0;0;0;15799;0;0;0;0
2010;453,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33679;0;0;0;4860;0;0;0;0
2010;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;511,00;10773;0;7;0;0;0;0;0;0;3416;0;0;0;0;0;104856;40591;0;0;10480;0;0;0;0
2010;530,00;12138;0;7;0;0;0;0;0;0;2156;0;0;0;0;0;66609;38310;0;0;10403;0;0;0;0
2010;6,00;694;0;0;0;0;0;0;3385;0;2525;0;0;0;5050;0;14965;0;0;0;3239;0;;;
2010;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;623,00;15669;0;7;0;0;0;5162;8698;0;6374;0;0;0;0;0;109315;21797;0;0;17970;0;0;0;0
2010;489,00;1004;0;0;0;0;0;0;0;0;387;0;0;0;1450;0;22850;0;0;0;1848;0;;;
2010;349,00;416;0;0;0;0;207;0;0;0;383;0;0;0;0;0;1287;0;0;0;314;0;;;
2010;875,00;2719;0;1;1;0;1732;0;1650;0;2126;0;1212;0;4213;0;39385;0;424;0;5398;0;0;0;0
2010;908,00;168;0;0;0;0;77;0;0;0;0;0;256;0;1890;0;521;0;0;0;518;0;0;0;0
2010;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;946,00;1307;0;0;50;0;600;0;0;0;0;0;0;0;446;0;18472;0;35;0;2667;0;;;
2010;1023,00;11093;0;12;298;0;7704;0;0;0;4388;0;0;0;7575;0;94792;0;0;0;12602;0;0;0;0
2010;1054,00;7982;0;0;1122;0;3669;0;0;0;2046;0;0;0;6703;0;77722;0;0;0;8317;0;;;
2010;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061;0;0;0;1055;0;;;
2010;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1032,00;4861;0;1;42;0;1354;0;0;0;1715;0;0;0;3071;0;53107;0;0;0;4319;0;0;0;0
2010;226,00;2086;0;0;0;0;3036;0;270;0;1699;0;0;0;5924;0;6593;0;19;0;3243;0;;;
2010;687,00;10211;0;3;0;0;0;0;0;0;4865;0;0;0;8629;0;68906;0;0;0;6417;0;;;
2010;745,00;11252;0;15;2286;0;1592;0;1562;0;2917;0;0;0;5209;0;145007;36757;0;0;16052;0;0;0;0
2010;109,00;1890;0;0;0;0;1565;0;0;0;833;0;0;0;3663;0;30880;0;0;0;2295;0;;;
2010;808,00;13381;0;14;0;0;0;0;0;0;2535;0;0;0;5968;0;79616;0;0;0;10203;0;;;
2010;971,00;2427;0;0;0;0;0;0;0;0;368;0;0;0;0;0;26089;0;0;0;989;0;;;
2010;128,00;0;0;0;0;0;417;0;0;0;945;0;0;0;0;0;12624;0;0;0;0;0;;;
2010;919,00;9378;0;14;0;0;680;0;0;0;7403;0;0;0;2840;0;78305;35338;0;0;10667;0;0;0;0
2010;725,00;20379;0;3;278;0;3823;0;7018;0;7301;0;1664;0;12697;0;63575;0;6015;0;12850;0;0;0;0
2010;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;386,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;0;0;0;0;0;;;
2010;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;15,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3538;0;0;0;0;0;0;0;0
2010;264,00;0;0;0;0;0;0;0;0;0;858;0;0;0;120;0;18052;0;0;0;3527;0;;;
2010;867,00;30;0;0;0;0;0;0;0;0;996;0;0;0;0;0;12082;0;0;0;0;0;;;
2010;910,00;7450;0;2;0;0;0;0;0;0;3012;0;0;0;2057;0;99634;0;0;0;8367;0;0;0;0
2010;1053,00;8650;0;3;0;0;0;0;0;0;8251;0;0;0;5336;0;66258;18545;0;0;10146;0;0;0;0
2010;1055,00;9860;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;732,00;22280;0;140;1202;0;0;0;10180;0;3484;1637;0;0;6869;0;138331;34943;0;0;20348;0;0;0;0
2010;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1441;0;0;0;0;0;0;0;0
2010;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;515,00;0;0;0;0;0;0;0;0;0;0;0;0;0;2603;0;21997;0;0;0;0;0;;;
2010;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972;0;0;0;0;0;;;
2010;523,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15257;0;0;0;0;0;0;0;0
2010;697,00;0;0;0;75;0;4581;0;1185;0;5995;0;1198;0;12350;0;80786;0;314;0;9420;0;;;
2010;239,00;7191;0;0;0;0;1120;0;0;0;1978;0;0;0;5699;0;32496;0;0;0;8884;0;;;
2010;287,00;9162;0;4;13;0;3215;0;687;0;3591;0;0;0;10054;0;31024;0;234;0;6870;0;0;0;0
2010;377,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1384;0;0;0;0;0;0;0;0
2010;692,00;6088;0;6;0;0;0;0;0;0;2856;0;0;0;0;0;75845;0;0;0;7356;0;0;0;0
2010;335,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;435,00;1229;0;0;0;0;747;0;0;0;1344;0;0;0;6678;0;12908;0;0;0;2807;0;;;
2010;423,00;0;0;0;0;0;0;0;0;0;572;0;0;0;0;0;0;0;0;0;1715;0;;;
2010;351,00;0;0;0;0;0;0;0;0;0;799;0;0;0;0;0;8572;0;0;0;1433;0;;;
2010;810,00;0;0;0;0;0;0;0;0;0;895;0;0;0;0;0;8861;0;0;0;858;0;;;
2010;830,00;9199;0;27;0;0;0;0;0;0;2275;0;0;0;0;0;0;0;0;0;7575;0;0;0;0
2010;892,00;16525;0;123;0;0;0;0;0;0;4033;0;0;0;7383;0;109599;0;0;0;13912;0;0;0;0
2010;921,00;0;0;0;466;0;2282;0;1002;0;3959;0;0;0;10156;0;51047;0;141;0;7718;0;0;0;0
2010;991,00;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;5242;0;0;0;0;0;;;
2010;992,00;4851;0;24;0;0;0;0;0;0;1036;0;0;0;5159;0;58686;0;0;0;5349;0;;;
2010;993,00;4919;0;7;0;0;0;0;0;0;1217;0;0;0;2410;0;49615;22580;0;0;3998;0;0;0;0
2010;473,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13854;0;0;0;0;0;;;
2010;663,00;17917;0;38;1944;0;2561;0;3806;0;17185;0;450;0;12640;0;111442;303;1412;0;18781;0;0;0;0
2010;552,00;0;0;0;1227;0;1721;0;0;0;8401;0;0;0;0;0;41471;0;0;0;6770;0;;;
2010;772,00;40012;0;351;3768;0;4906;0;7895;0;9242;0;2179;0;18810;0;191079;0;1982;0;32979;0;0;0;0
2010;568,00;0;0;0;0;0;0;0;0;0;0;0;0;0;555;0;19589;0;0;0;326;0;0;0;0
2010;398,00;178;0;0;0;0;0;0;0;0;0;0;0;0;6724;0;12144;0;0;0;4555;0;0;0;0
2010;394,00;0;0;0;0;0;0;0;0;0;0;0;0;0;473;0;15440;0;0;0;0;0;0;0;0
2010;614,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;235,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15080;0;0;0;0;0;0;0;0
2010;616,00;440;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;267,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;565,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0
2010;220,00;4322;0;0;56;0;0;0;0;0;485;0;0;0;0;0;15844;0;0;0;1655;0;0;0;0
2010;278,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;141,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415;0;0;0;0;0;0;0;0
2010;711,00;20928;0;95;540;0;2666;0;0;0;23600;0;559;0;9195;0;106129;0;6245;0;24107;0;;;
2010;569,00;0;0;0;0;0;1738;0;0;0;0;0;0;0;0;0;20005;0;0;0;0;0;;;
2010;204,00;0;0;0;0;0;0;0;0;0;239;0;0;0;0;0;1144;0;0;0;0;0;0;0;0
2010;579,00;621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43017;0;0;0;0;0;;;
2010;348,00;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4122;0;0;0;0;0;0;0;0
2010;766,00;3626;0;0;215;0;0;0;497;0;0;0;0;0;104;0;26563;0;0;0;2645;0;;;
2010;761,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;497,00;1911;0;0;35;0;0;0;0;0;1015;0;0;0;4347;0;25302;0;0;0;2495;0;;;
2010;308,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;726,00;15549;0;27;0;0;4315;0;0;0;3447;0;0;0;4039;0;107724;22671;0;0;11794;0;;;
2010;272,00;2083;0;0;0;0;0;0;0;0;1285;0;0;0;4482;0;29116;0;0;0;3021;0;0;0;0
2010;805,00;0;0;0;1941;0;2874;0;4040;0;9456;0;1313;0;11863;0;178494;38588;1138;0;30354;0;;;
2010;5,00;624;0;0;0;0;387;0;0;0;2170;0;0;0;1667;0;8979;0;0;0;1466;0;;;
2010;234,00;6817;0;0;0;0;816;0;0;0;3467;0;0;0;4329;0;19897;0;0;0;1777;0;;;
2010;64,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;842,00;0;0;0;0;0;0;0;0;0;1155;0;0;0;0;0;31705;0;0;0;4164;0;0;0;0
2010;843,00;2935;0;0;0;0;0;0;0;0;864;0;0;0;0;0;24100;0;0;0;3385;0;0;0;0
2010;1025,00;7319;0;0;121;0;5870;0;1276;0;6574;0;566;0;5504;0;89547;0;922;0;7581;0;;;
2010;803,00;9198;0;5;0;0;0;0;2794;0;4235;0;0;0;8843;0;96563;11940;0;0;20640;192;0;0;0
2010;211,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;773,00;13956;0;152;361;0;0;0;0;0;2119;0;0;0;0;0;64793;0;0;0;0;0;0;0;0
2010;424,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183391;0;0;0;0;0;;;
2010;298,00;13341;0;0;183;0;6104;0;6127;0;4101;0;0;0;18463;0;35429;0;0;0;7073;0;;;
2010;594,00;0;0;0;81;0;0;0;0;0;951;0;0;0;1476;0;7889;0;0;0;1130;0;;;
2010;237,00;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17558;0;0;0;0;0;0;0;0
2010;16,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;768,00;1006;0;0;0;0;0;0;0;0;1510;0;0;0;0;0;10697;0;0;0;0;0;0;0;0
2010;617,00;7104;0;26;0;0;0;0;0;0;6937;0;0;0;3150;0;60091;0;0;0;7749;0;0;0;0
2010;297,00;13620;0;0;0;0;768;0;0;0;2135;0;0;0;2615;0;14530;0;0;0;0;0;;;
2010;105,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;544,00;2839;0;0;0;0;0;0;0;0;3489;0;0;0;0;0;27246;0;0;0;0;0;0;0;0
2010;804,00;8169;0;11;0;0;0;0;0;0;5813;0;0;0;1313;0;27787;0;0;0;5235;0;0;0;0
2010;470,00;563;0;0;0;0;0;0;0;0;893;0;0;0;656;0;11947;0;0;0;1233;0;0;0;0
2010;104,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;550,00;0;0;0;0;0;0;0;0;0;5656;0;0;0;0;0;54959;0;0;0;0;0;0;0;0
2010;112,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;818,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;914,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;928,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;964,00;4888;0;29;0;0;0;0;0;0;2180;0;0;0;3005;0;37184;0;0;0;3548;0;0;0;0
2010;1026,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;738,00;15234;0;19;223;0;4563;0;2959;0;8571;0;0;0;1630;0;108063;40560;1711;0;16358;0;;;
2010;404,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2586;0;0;0;0;0;0;0;0
2010;274,00;0;0;0;0;0;0;0;1009;0;816;0;0;0;8;0;43922;0;176;0;2133;0;;;
2010;270,00;2187;0;0;0;0;821;0;1028;0;1798;0;0;0;1691;0;36096;0;0;0;2022;0;;;
2010;676,00;2798;0;2;0;0;0;0;0;0;5068;0;0;0;0;0;85790;0;0;0;6345;0;0;0;0
2010;709,00;5157;0;3;0;0;0;0;0;0;1950;0;0;0;0;0;74731;0;0;0;6185;0;;;
2010;754,00;19553;0;52;1660;0;5559;0;4341;0;9655;0;5049;0;26613;0;369244;0;547;0;30130;0;;;
2010;997,00;3169;0;0;0;0;0;0;0;0;2506;0;0;0;0;0;34438;0;0;0;3448;0;0;0;0
2010;734,00;20438;0;8;1134;0;0;0;0;0;0;0;0;0;8384;0;129825;17717;0;0;13728;832;0;0;0
2010;299,00;686;0;0;0;0;1937;0;0;0;664;0;0;0;3141;0;9651;0;0;0;0;0;;;
2010;645,00;0;0;0;0;0;429;0;0;0;949;0;0;0;0;0;8912;0;0;0;0;0;;;
2010;17,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;1046,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;420,00;0;0;0;0;0;0;0;0;0;0;0;0;0;977;0;12168;0;0;0;0;0;0;0;0
2010;802,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2140;0;0;0;0;0;0;0;0
2010;266,00;4040;0;4;15;0;838;0;546;0;1938;0;0;0;8640;0;27003;0;0;0;4392;0;0;0;0
2010;580,00;1601;0;0;9;0;357;0;0;0;1130;0;0;0;1765;0;7747;0;0;0;1147;0;0;0;0
2010;137,00;1502;0;0;0;0;7106;0;0;0;1449;0;0;0;3515;0;10303;0;0;0;1220;0;0;0;0
2010;769,00;7285;0;1;0;0;163;0;5497;0;47904;0;1346;0;2656;0;6554;0;3611;0;6698;0;0;0;0
2010;776,00;3724;0;3;0;0;0;0;0;0;0;0;0;0;0;0;68780;0;0;0;4924;0;0;0;0
2010;640,00;2612;0;2;0;0;0;0;0;0;3487;0;0;0;0;0;41960;0;0;0;3248;0;0;0;0
2010;315,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;40,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;508,00;3358;0;0;0;0;0;0;0;0;255;0;0;0;5342;0;19967;0;0;0;4369;0;0;0;0
2010;46,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;590,00;4937;0;2;0;0;0;0;0;0;0;0;0;0;0;0;52596;0;0;0;4867;0;0;0;0
2010;777,00;4787;0;9;0;0;0;0;0;0;0;0;0;0;0;0;29501;11004;0;0;3090;0;0;0;0
2010;897,00;20090;0;56;0;0;0;0;0;0;3192;0;0;0;0;0;165937;71525;0;0;29892;2033;0;0;0
2010;965,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;671,00;5716;0;17;0;0;0;0;0;0;1496;0;0;0;1166;0;116208;0;0;0;6860;0;0;0;0
2010;461,00;2620;0;0;0;0;0;0;0;0;588;0;0;0;0;0;16770;0;0;0;0;0;;;
2010;376,00;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;11160;0;0;0;940;0;;;
2010;621,00;3786;0;5;0;0;0;0;0;0;4532;0;0;0;2766;0;56970;0;0;0;3036;0;;;
2010;793,00;15354;0;34;1246;0;0;1890;3442;0;2669;1699;0;0;10994;0;153326;88521;1963;0;18069;0;;;
2010;324,00;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1254;0;0;0;0;0;0;0;0
2010;712,00;13705;0;10;0;0;0;0;0;0;2668;0;0;0;0;0;71719;3534;0;0;5257;0;0;0;0
2010;32,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;361,00;0;0;0;0;0;0;0;0;0;9033;0;0;0;0;0;3481;0;0;0;459;0;0;0;0
2010;486,00;0;0;0;0;0;0;0;1438;0;530;0;0;0;0;0;4714;0;0;0;702;0;;;
2010;595,00;6621;0;8;0;0;0;0;0;0;3355;0;0;0;0;0;55113;8843;0;0;6609;0;0;0;0
2010;433,00;825;0;0;0;0;0;0;0;0;379;0;0;0;0;0;12492;0;0;0;0;0;;;
2010;1058,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7297;0;0;0;0;0;;;
