año,NCODI,60_totalCompra,600_producFarma,601_materialSani,601_1_implantes,601_2_restoMateriaSani,606_servContratado,607_trabajoContratado,60X_restoCompras,61_variaExistencias,62_servExteriores,628_sumistro,62X_restoServiExter,64_gastoPersonal,640_sueldos,641_indemnizacion,642_SegSocEmpresa,643_649_OtrGasSocial,68_dotaAmortizacion,69_perdidaDeterioro,6X_restoGasto,tot_compraGasto
2018,469,7347058,2742286,1583628,689018,894610,1931660,938743,150741,-15287,782410,370641,411769,13260053,10365351,13195,2864456,17051,811680,16259,186215,22388388
2018,642,14359525,5520455,2374577,68532,2306045,1743073,4429768,291652,0,1978697,521807,1456890,34932008,27710698,43400,7165781,12129,1390522,89446,90428,52840626
2018,674,64913422,24942263,17159501,5336756,11822745,9022087,12242897,1546674,179798,16412149,1667846,14744303,102014762,80502860,0,21447112,64790,6402386,205497,1836656,191964670
2018,193,1585543,129260,166146,0,166146,179262,1000963,109912,0,793300,107339,685961,5033450,4054617,67257,895501,16075,61330,0,25118,7498741
2018,526,40936937,21079643,11357124,4189557,7167567,2765013,3304512,2430645,-7692,7115921,1301067,5814854,67498738,53817245,79805,13573504,28184,1967505,65842,563364,118140615
2018,698,152705623,58901588,61386184,19828346,41557838,14858184,14078200,3481467,427274,12724489,4387406,8337083,193628056,155115433,0,38512623,0,7815174,164311,10225221,377690148
2018,630,15235892,6853858,3507040,1043782,2463258,2577999,1037135,1259860,148568,4500648,776046,3724602,33077795,26268646,43282,6709514,56353,927460,0,109337,53999700
2018,124,1557268,64675,75034,0,75034,1,258865,1158693,0,840616,120188,720428,4871857,3770552,20000,1081305,0,58270,0,19077,7347088
2018,364,1913052,115630,132228,0,132228,24922,1537741,102531,0,267120,227267,39853,3235901,2600176,0,635725,0,424202,0,75643,5915918
2018,439,8774758,2205582,1165491,417733,747758,4466795,532580,404310,-36112,947393,281122,666271,7237894,5757853,9403,1442882,27756,821538,537171,142381,18425023
2018,570,41553098,17646393,14985467,3971310,11014157,2488104,4221074,2212060,-274710,7781101,2367416,5413685,80897803,64616662,74189,15640425,566527,7364684,83420,1131510,138536906
2018,123,1386994,229259,209386,0,209386,0,710438,237911,-21585,657822,269265,388557,6862305,5507797,0,1354508,0,347505,0,70566,9303607
2018,310,4282623,388348,314393,0,314393,296149,2859553,424180,-23376,2317937,492048,1825889,22396298,17407705,67271,4648782,272540,1611880,2624,1115242,31703228
2018,571,18701890,6854871,3760555,1397955,2362600,2391581,5369159,325724,23332,1963700,335747,1627953,27475914,21741097,0,5513623,221194,1093393,11448,584947,49854624
2018,296,1872854,185821,261912,0,261912,683751,576740,164630,-15215,1184934,208910,976024,4699888,3608429,0,1090065,1394,51189,0,30780,7824430
2018,566,21831980,8656666,6475966,1019050,5456916,2792195,3907153,0,-89657,3601821,1384200,2217621,38076216,30452779,0,7623437,0,1311679,140404,149240,65021683
2018,784,91392288,53630491,26535779,8633452,17902327,2889601,5105286,3231131,-1557,11085353,2356394,8728959,165247827,131395657,108222,33743948,0,5658344,77903,1030591,274490749
2018,102,5337172,702584,0,0,0,1817518,223322,2593748,-16680,2406344,692246,1714098,29336634,20641127,26575,6038184,2630748,1259718,0,1535854,39859042
2018,379,5526388,626995,168741,0,168741,422017,3169854,1138781,0,2295004,706839,1588165,32389247,25037997,28139,7233539,89572,1416236,0,241086,41867961
2018,639,20893092,4930853,4853741,2176766,2676975,4377752,4881499,1849247,0,2806482,790677,2015805,41660331,32663268,25341,8946074,25648,4302050,0,2061502,71723457
2018,457,3967076,998837,1007476,342511,664965,969457,830888,160418,23100,934305,186310,747995,9909307,7794894,69600,2015731,29082,289536,2960,115605,15241889
2018,609,36473734,5672311,9596772,3520898,6075874,18027917,1659199,1517535,-805,24304807,2316281,21988526,45947187,36714168,53217,9036867,142935,2747266,8788177,4526746,122787112
2018,101,715185,103476,59624,0,59624,51205,426626,74254,1167,328021,52964,275057,2550048,2014811,0,535237,0,77832,289,68903,3741445
2018,454,16756865,8194162,4371263,486861,3884402,1907789,1577217,706434,0,2713613,778376,1935237,37523015,29596417,83597,7746578,96423,1490604,225023,545668,59254788
2018,318,4163451,313132,227028,0,227028,212344,3030777,380170,0,2684234,462344,2221890,16526674,13368895,0,3155139,2640,636361,24161,775,24035656
2018,600,16206241,5153387,4351638,1726799,2624839,2710139,3428215,562862,-118504,2056571,726828,1329743,31308632,24590860,20002,6621971,75799,3176753,27160,118069,52774922
2018,545,34714929,18574412,8298218,2992763,5305455,4386030,2643925,812344,0,5371885,2004627,3367258,75026766,58536001,137100,16348085,5580,2927533,0,1183881,119224994
2018,100,537353,44362,99657,0,99657,1,367162,26171,0,924978,203883,721095,2689288,2013213,0,676075,0,35124,0,1765,4188508
2018,702,67496120,31240352,16523948,7828421,8695527,3305964,11813328,4612528,-140396,12062578,1945461,10117117,76591466,59005250,50000,16928694,607522,2391382,61749,2064826,160527725
2018,778,33754895,13763503,8115121,2099532,6015589,2119255,9091447,665569,-65310,2063072,1033028,1030044,48667866,36855163,52737,10526351,1233615,3075889,243217,147070,87886699
2018,341,306538,43744,40438,11650,28788,36410,9945,176001,0,643630,94770,548860,1153798,901405,0,252393,0,128500,0,104750,2337216
2018,99,1775575,158299,203492,0,203492,242809,1097336,73639,5292,403078,161250,241828,4999012,3825303,0,1120480,53229,401901,0,144318,7729176
2018,767,15039552,6828827,4682763,1651418,3031345,738633,2311441,477888,56479,1566656,498244,1068412,31318412,25463758,0,5832301,22353,720615,0,2898643,51600357
2018,359,5778804,1216843,999181,0,999181,1958044,1437342,167394,0,1298827,372557,926270,11661695,9198205,25981,2407542,29967,956218,83228,291204,20069976
2018,98,827390,92106,162764,0,162764,7793,313352,251375,0,291082,87234,203848,3936071,3092317,0,837212,6542,150144,0,19030,5223717
2018,132,779793,60848,116043,0,116043,43870,520040,38992,0,664812,90480,574332,1869915,1440443,0,402142,27330,197976,92166,78635,3683297
2018,97,1196963,99305,64498,0,64498,55127,966149,11884,0,977140,89944,887196,2601062,2049058,3339,540664,8001,39268,0,90875,4905308
2018,103,906138,249709,166241,0,166241,242364,207722,40102,5775,233574,46577,186997,2477325,1948723,17400,503932,7270,72383,740,28901,3724836
2018,110,383121,26453,37229,23948,13281,3044,22976,293419,0,330099,67283,262816,2313674,1803351,5965,500333,4025,120269,0,39877,3187040
2018,94,393184,28999,3914,0,3914,0,68446,291825,0,183579,55296,128283,1825869,1442650,0,379722,3497,106787,0,2865,2512284
2018,91,372892,75586,65472,0,65472,0,0,231834,4335,380763,88148,292615,3159978,2499719,0,657850,2409,70175,0,45790,4033933
2018,664,36407331,16804561,10194003,3684686,6509317,3312752,5123825,972190,-411112,5168187,1214237,3953950,67176195,53844207,31496,13300492,0,2486595,0,314215,111141411
2018,918,275766916,148009203,89865511,25038572,64826939,30101257,1,7790944,360280,45409161,8031065,37378096,356453054,283760794,6997,66173956,6511307,14978601,2330474,12924971,708223457
2018,92,335340,68674,23250,0,23250,5181,201068,37167,0,216025,72041,143984,1670544,1238117,17402,407190,7835,1771,1607,111,2225398
2018,95,1455171,212150,305536,0,305536,34000,819882,83603,0,514853,186204,328649,4484621,3497420,7000,954781,25420,459137,7913,881120,7802815
2018,301,1035436,248721,30113,3407,26706,382203,237852,136547,0,1128588,223944,904644,4165204,3312436,0,710547,142221,419638,0,-6715,6742151
2018,492,12365737,3553041,2409286,1342367,1066919,2704492,3087694,611224,0,1499086,704849,794237,21414724,16792164,0,4585377,37183,1280784,43086,156696,36760113
2018,811,15604432,523121,516211,52238,463973,13207622,822679,534799,0,2662385,264256,2398129,4594583,3353914,183797,1035386,21486,401685,0,35981,23299066
2018,812,72850402,48702337,3201578,0,3201578,17292201,3292754,361532,-352491,10701503,1777386,8924117,42254610,33771903,36490,8446217,0,1846019,0,127776,127427819
2018,832,141763,4560,5906,0,5906,556,64043,66698,1050,170741,20211,150530,487866,357675,245,128576,1370,8399,353,2232,812404
2018,841,34672,3148,2871,0,2871,0,0,28653,1107,73548,10840,62708,142429,106001,1317,34794,317,5092,0,8346,265194
2018,856,908746,111154,98563,0,98563,247614,395393,56022,0,594973,123880,471093,3395554,2546205,34832,807890,6627,148425,-711,0,5046987
2018,859,381279,73901,0,0,0,54418,62898,190062,0,523223,63548,459675,1640818,1247771,0,393047,0,31494,0,56738,2633552
2018,861,266302,51522,0,0,0,10460,1130,203190,0,537671,42365,495306,1370596,1033991,5000,263826,67779,4742,0,31046,2210357
2018,880,1231483,166768,182056,0,182056,0,831224,51435,0,543383,124966,418417,4398957,3453111,0,945846,0,126267,0,2424,6302514
2018,883,1651319,209530,17423,0,17423,156197,1018827,249342,0,531571,263559,268012,6616878,5099195,3669,1496097,17917,1211691,0,4199,10015658
2018,884,1052685,122719,55130,0,55130,17804,838952,18080,0,926222,115445,810777,2302065,1792676,32694,470116,6579,48978,0,46597,4376547
2018,877,174056,15991,0,0,0,0,155115,2950,0,205596,31844,173752,1521917,1247598,0,252379,21940,403758,0,41088,2346415
2018,911,6112093,370555,1009253,0,1009253,854256,3624512,253517,-165132,2911635,958233,1953402,20431296,15647227,43793,4615896,124380,1620205,175614,13655,31099366
