año,NCODI,60_totalCompra,600_producFarma,601_materialSani,601_1_implantes,601_2_restoMateriaSani,606_servContratado,607_trabajoContratado,60X_restoCompras,61_variaExistencias,62_servExteriores,628_sumistro,62X_restoServiExter,64_gastoPersonal,640_sueldos,641_indemnizacion,642_SegSocEmpresa,643_649_OtrGasSocial,68_dotaAmortizacion,69_perdidaDeterioro,6X_restoGasto,tot_compraGasto
2017,377,1444435,217529,256506,0,256506,6090,940964,23346,0,502315,259862,242453,8134480,6489281,0,1486084,159115,0,0,0,10081230
2017,692,31374522,19240631,8073441,1512568,6560873,2955422,124898,980130,-404145,3346758,2499870,846888,57010345,44671396,1009791,10508173,820985,485318,0,2534,91815332
2017,435,5958098,1100814,5095023,3988237,1106786,0,866031,-1103770,28753,11243373,378500,10864873,9769472,7599307,0,2170165,0,1294232,89172,1121389,29504489
2017,423,5642648,296502,651306,0,651306,3238835,1256077,199928,28065,1230810,247089,983721,4872624,3762627,15448,1057480,37069,226482,885335,703485,13589449
2017,351,5472031,211351,826723,413574,413149,1875197,2300965,257795,575,962325,189595,772730,4711346,3591197,145075,943817,31257,309423,1160148,891457,13507305
2017,810,2418278,127072,279132,0,279132,1388072,538319,85683,12028,527493,105896,421597,2088265,1612554,6620,453205,15886,97063,379429,301493,5824049
2017,830,29599619,13540884,11047727,2855515,8192212,-18003,5029011,0,-220927,1450844,887965,562879,56415077,44393409,869999,10248087,903582,0,0,182041,87426654
2017,892,67482718,34872727,20136970,5028508,15108462,1943591,9614697,914733,0,4390633,2178450,2212183,99940550,80502950,0,17878316,1559284,0,0,1403473,173217374
2017,921,31786652,2470771,6563933,2652253,3911680,19769570,1779415,1202963,9974,8327000,805164,7521836,19155010,15092647,30003,3929754,102606,738477,134632,202063,60353808
2017,991,767384,193509,215036,15969,199067,0,331529,27310,-907,319111,117990,201121,5244998,4248142,70876,874480,51500,29050,,23845,6383481
2017,992,19644997,7797780,7642925,1279887,6363038,686300,3517992,0,98084,1896189,1267645,628544,42917623,33845342,662500,7801085,608696,458137,0,2638,65017668
2017,993,22716173,13594732,6323158,1478671,4844487,679834,1016627,1101822,-471328,1828843,974845,853998,40246256,32094367,205223,7333708,612958,732604,0,44805,65097353
2017,1070,134107756,73634103,53832286,15732895,38099391,2996029,2029975,1615363,0,9945927,7164004,2781923,211774651,167209728,2558126,39132209,2874588,0,0,363183,356191517
2017,1095,1303203,220690,543441,239354,304087,0,430259,108813,-61205,2301699,231810,2069889,4147989,3291743,0,856246,0,233782,0,7891,7933359
2017,1094,1585900,146616,341043,147102,193941,0,1080272,17969,0,419456,86779,332677,1093294,823526,20099,246814,2855,111869,1003497,199780,4413796
2017,1124,19916,2558,7080,5280,1800,9706,0,572,-6435,62470,25178,37292,86932,69147,0,17785,0,72808,0,97117,332808
2017,473,1427364,0,0,0,0,804507,538443,84414,2118,918590,435406,483184,4603450,3631603,0,971847,0,1014304,0,8712453,16678279
2017,663,97747037,51939662,23618578,5942084,17676494,12361580,7247880,2579337,0,15275066,2997961,12277105,119823580,95603578,361300,23623319,235383,5183757,7258,1533999,239570697
2017,552,9989022,1874618,5012958,2810169,2202789,958149,1605933,537364,0,2148176,470258,1677918,16169363,12887773,0,3275410,6180,1119370,20701,195021,29641653
2017,772,193649258,115083311,58548118,17038021,41510097,2364440,12739144,4914245,-373611,16485270,3702361,12782909,256214003,199117038,405446,55991442,700077,19431959,1683914,1938250,489029043
2017,568,3986968,158746,1480049,784244,695805,3600,1322659,1021914,0,848593,0,848593,6299723,4768334,74143,1282479,174767,0,0,97628,11232912
2017,398,8576223,563808,3338416,1887442,1450974,1426843,2154798,1092358,-72130,2508536,662663,1845873,13043775,9418855,368215,2941170,315535,1194656,25439,117391,25393890
2017,394,2739715,148888,1211415,651180,560235,19455,1171018,188939,4035,443452,210859,232593,7046906,5381349,16716,1443422,205419,247148,0,129233,10610489
2017,614,1269304,64387,517585,166785,350800,1,595932,91399,0,1024918,27207,997711,2979385,2249728,133,645110,84414,46756,0,10987,5331350
2017,235,931448,91066,607883,183594,424289,12270,162542,57687,32224,1325315,274890,1050425,3511976,2440626,19276,882201,169873,382581,0,166651,6350195
2017,616,10195946,2662578,3128750,1808513,1320237,3031138,543236,830244,-97434,2423535,455584,1967951,19937556,15759574,38666,4116407,22909,599602,0,72392,33131597
2017,267,20563667,892019,6478228,2683386,3794842,6925285,5744465,523670,-38382,1929512,583609,1345903,13167919,10247379,246845,2663745,9950,1066174,-465218,366245,36589917
2017,565,8036815,1623983,2754987,1035828,1719159,2364261,957669,335915,3688,2377023,592953,1784070,17046993,13091792,20518,3771791,162892,1697519,24203,1221100,30407341
2017,220,4764821,757715,205351,34484,170867,2410574,1375051,16130,1891143,1492443,381685,1110758,7365292,5619829,4000,1714064,27399,885389,6069,71774,16476931
2017,278,10292355,2136581,2394249,0,2394249,3441064,2115309,205152,4655,1352459,465114,887345,9371210,7293889,0,2004133,73188,1156819,144167,796355,23118020
2017,107,897067,132160,62077,0,62077,98517,507868,96445,16103,398958,110187,288771,4352712,3320840,33449,970794,27629,338061,828,355397,6359126
2017,711,129861816,66945162,41897246,14135768,27761478,9361285,12964440,-1306317,0,26778788,5387783,21391005,168601479,134041224,296812,33887790,375653,6426752,1147558,9302661,342119054
2017,204,1005515,159471,148789,0,148789,39925,403890,253440,1688,385803,98516,287287,3972749,3020256,582,936544,15367,123595,1528,22031,5512909
2017,579,1405505,336640,225906,0,225906,93096,462912,286951,60180,4986996,224948,4762048,7778366,6073747,18486,1657033,29100,711971,0,322230,15265248
2017,348,6511933,566434,2970783,2574486,396297,464055,2028874,481787,0,2824478,463927,2360551,16030889,12560181,15135,3208550,247023,1289584,293,8935,26666112
2017,766,20447755,5094353,6590636,700157,5890479,4630752,3009787,1122227,0,3886169,1114810,2771359,30086647,23640918,54042,6355413,36274,2916827,1196779,1563158,60097335
2017,761,3799650,228612,316518,0,316518,1313474,1818099,122947,-6215,4436373,388180,4048193,5857761,4491970,55366,1263751,46674,296769,135024,254225,14773587
2017,728,34182068,7050644,8275255,3167812,5107443,16339666,1568199,948304,-53239,12961009,1324186,11636823,35423431,27896027,120257,7177190,229957,3290499,4224071,5706724,95734563
2017,280,16227239,2329072,3433844,471159,2962685,8064194,10291,2389838,563403,3038209,682295,2355914,12819373,10268367,108958,2394082,47966,2149666,221207,625838,35644935
2017,222,3572763,482648,788436,0,788436,1860232,403279,38168,11503,1419657,258050,1161607,4111506,3216942,0,860510,34054,337613,79099,626303,10158444
2017,276,35928195,9179257,11703093,5284955,6418138,1195132,11666870,2183843,0,35503413,1132743,34370670,22536934,17123767,161334,5197000,54833,1944231,0,984508,96897281
2017,11,9704230,1879718,2461443,384938,2076505,4828559,34025,500485,-229861,2225839,607270,1618569,12542663,9738836,35060,2766131,2636,1404021,55251,795036,26497179
2017,302,4864055,85726,263655,21124,242531,3770301,651097,93276,6325,853827,163746,690081,2870128,2243043,0,531095,95990,330495,36000,202167,9162997
2017,682,11992330,3911626,2962785,723674,2239111,4005836,1443558,-331475,12742,4316968,444415,3872553,21915701,17304456,25921,4472199,113125,2211569,51540,2315528,42816378
2017,279,31155016,4830070,8925414,3492549,5432865,6278110,100000,11021422,-136571,4821673,903623,3918050,17491827,13635766,51850,3761145,43066,3468220,272215,9223162,66295542
2017,282,48179184,6730285,12339794,4029849,8309945,16621904,11771145,716056,0,15018725,1448064,13570661,24757281,19485864,57319,5204537,9561,1898487,128900,934862,90917439
2017,281,14066798,4794224,3914990,477081,3437909,2800109,115792,2441683,0,5516468,1075372,4441096,31579711,23567481,1520,7338352,672358,2421997,0,2583707,56168681
2017,183,1150017,188409,359295,0,359295,33364,446279,122670,-13587,734418,64159,670259,1166139,901459,0,264680,0,13295,0,60604,3110886
2017,610,5949221,552064,4671351,232846,4438505,0,46449,679357,497694,4836584,464945,4371639,18820044,15603314,255821,2907924,52985,682968,328239,576327,31691077
2017,116,3162153,379113,421854,0,421854,72083,2161759,127344,-7177,2492467,380316,2112151,9414360,7411875,39927,1929420,33138,536364,186296,656091,16440554
2017,115,572978,143892,30560,0,30560,105512,130348,162666,0,457187,31205,425982,1922929,1513712,37000,354417,17800,24271,0,232497,3209862
2017,114,417726,40975,7571,7571,0,25436,323394,20350,0,689998,57263,632735,613215,483279,0,129936,0,26527,6268,124,1753858
2017,119,1688079,219011,758193,246158,512035,80067,12400,618408,10766,4697258,257938,4439320,3249213,2642146,0,604719,2348,254431,0,388095,10287842
2017,770,107881664,41719969,44507937,13436521,31071416,6470566,13461122,1722070,223345,11623635,2872410,8751225,138637394,111461735,0,26768300,407359,2236375,-553268,5587038,265636183
2017,583,8968469,2319401,2633624,1537688,1095936,1643972,2054727,316745,24267,2188168,570777,1617391,27993343,21628321,51316,6197852,115854,1079626,0,1225792,41479665
2017,136,2788643,193001,334900,0,334900,221791,1914553,124398,1199,733434,274705,458729,8385337,6455053,2816,1912276,15192,327989,0,495527,12732129
2017,469,6399022,2148564,1489449,688155,801294,1139135,1471720,150154,-14881,714548,373203,341345,12818355,10050442,0,2752036,15877,813021,29194,167060,20926319
2017,642,13792549,5234378,2210982,54835,2156147,1495605,4385255,466329,0,1825469,503412,1322057,32946796,26105138,0,6841658,0,1401126,80781,185119,50231840
2017,674,51204914,15560956,15560956,5257962,10302994,7534299,11292082,1256621,-386351,14646297,2228591,12417706,91648208,71769575,0,19810176,68457,6076905,151698,2211194,165552865
2017,193,1648085,123129,164980,0,164980,244044,892490,223442,0,739948,95612,644336,4755732,3729548,94857,914762,16565,89519,0,77947,7311231
2017,526,39405227,19994285,11114255,4348720,6765535,2778044,3202087,2316556,2360,6636157,1269495,5366662,64881672,51446352,29222,13375397,30701,2085592,25403,585596,113622007
2017,698,145571878,55344095,57993357,18157395,39835962,14922660,13628543,3683223,1065,13288892,4296803,8992089,184573871,147520528,0,37053343,0,6532535,-565812,8596952,357999381
2017,630,14994686,7036333,3578993,1153865,2425128,2156970,1007022,1215368,-50490,4069838,784392,3285446,32476002,25736403,56533,6625945,57121,999412,0,96182,52585630
2017,124,1493584,71502,65201,0,65201,1,260265,1096615,0,886733,127848,758885,4799879,3679032,74202,1046645,0,54096,0,11276,7245568
2017,364,1839646,88725,125429,0,125429,20531,1511950,93011,0,250848,208415,42433,3238999,2601397,0,637602,0,429321,0,93151,5851965
2017,439,8402191,2070931,1156833,444488,712345,4275882,514744,383801,-6760,901321,270829,630492,6956550,5489234,940,1444194,22182,815810,502433,176937,17748482
2017,570,40038409,16575085,14943864,4225667,10718197,2434106,4074457,2010897,-33730,7531837,2280032,5251805,77774357,61923981,7420,15414553,428403,7329409,109172,1442692,134192146
2017,123,1392590,238741,218317,0,218317,0,713975,221557,-17069,582880,249486,333394,6698233,5358469,0,1339764,0,475440,0,30829,9162903
2017,310,3965314,394180,288183,0,288183,272330,2650256,360365,-3302,1980377,480455,1499922,20601848,16053847,118199,4282647,147155,1563848,5890,1225689,29339664
2017,571,18387953,6341077,3705805,1492086,2213719,2541015,5490427,309629,-64529,1883805,328761,1555044,25482382,19944204,0,5249155,289023,1032279,12768,566014,47300672
2017,296,1590635,154611,244373,0,244373,519176,536989,135486,5964,1277205,196967,1080238,4627160,3532267,0,1089377,5516,53422,0,54677,7609063
2017,566,21745645,7066594,4956920,1089352,3867568,2595904,4898043,2228184,0,4234055,1747621,2486434,40300890,32179736,0,7763655,357499,1573296,0,122212,67976098
2017,784,87837524,49982401,25508482,8620639,16887843,3993774,5148624,3204243,-57420,9711360,2374416,7336944,157593267,118132687,257728,32320670,6882182,5949997,3395,1270658,262308781
2017,102,5163059,712867,0,0,0,1712827,218280,2519085,10426,2003288,591138,1412150,28972675,22362294,16106,6409835,184440,1144404,0,1893685,39187537
2017,379,5430048,596550,167358,0,167358,393998,2964396,1307746,0,2300641,681450,1619191,31047497,24011535,3449,6938564,93949,1255383,0,23232,40056801
2017,639,19305487,4230174,4690916,1937045,2753871,3870772,4903887,1609738,0,2809695,793859,2015836,41491191,32921036,5218,8524100,40837,3958284,0,2149550,69714207
2017,457,3824891,993364,995939,507929,488010,881653,810171,143764,26277,873966,178267,695699,9639634,7611005,13222,1996210,19197,275324,110029,31881,14782002
2017,609,33462694,4641851,9603530,3621374,5982156,16558476,1284837,1374000,-97178,22905789,2250377,20655412,44029440,34960184,77160,8880410,111686,2111224,6610360,2783835,111806164
2017,101,566172,104456,64879,0,64879,10030,221280,165527,-697,287186,53718,233468,2535207,2024247,0,510960,0,84329,0,40968,3513165
2017,454,16971523,7588110,4911360,1033360,3878000,1965187,1549248,957618,0,2325691,749386,1576305,36904448,29281737,60193,7464994,97524,1528811,0,707514,58437987
2017,318,4288309,277012,244927,0,244927,226766,3227113,312491,0,2290067,446456,1843611,15944438,12859933,0,3079691,4814,702732,11573,5004,23242123
2017,600,15114702,4604221,4290087,1488649,2801438,2453677,3258524,508193,25718,2226668,738780,1487888,29952706,23332518,9986,6532651,77551,3331564,0,135952,50787310
2017,545,31976624,15620017,8998730,3012812,5985918,4084600,2516410,756867,0,5489608,2159472,3330136,73241893,57258677,0,15977311,5905,3541287,0,1133565,115382977
2017,100,445894,47753,86265,0,86265,260,286979,24637,0,485609,102634,382975,2652983,1981580,0,671403,0,23514,0,602,3608602
2017,702,66682501,30360173,14627430,7374574,7252856,11078111,11564157,-947370,-48290,13713134,2048394,11664740,76362342,59485264,9418,16192596,675064,2109008,1451192,385383,160655270
2017,778,32768361,12977818,7737716,1836412,5901304,2401373,9008634,642820,31062,2015250,1003771,1011479,47845481,36237426,42031,10259778,1306246,2950780,89748,75532,85776214
2017,341,318038,47520,43031,10554,32477,40710,12450,174327,0,652983,89460,563523,1151696,899762,0,251934,0,128500,0,104750,2355967
2017,99,1784043,180689,212523,0,212523,293864,1025940,71027,-4223,423886,144208,279678,4818167,3700070,3500,1060871,53726,370227,0,177705,7569805
2017,767,15409031,6928503,4474378,1507795,2966583,812473,2693376,500301,9908,1394387,436911,957476,30091349,24392871,0,5677022,21456,724645,0,2488364,50117684
2017,359,5745222,1126845,997534,0,997534,2016954,1411853,192036,0,1113154,358682,754472,11469451,9100406,18707,2320029,30309,980728,0,418123,19726678
2017,98,813582,84412,156042,0,156042,20955,298122,254051,0,321330,89478,231852,3831466,3002549,0,807356,21561,155019,0,2557,5123954
2017,132,719695,53955,113010,0,113010,36653,485873,30204,0,690347,86510,603837,1766119,1355695,0,393929,16495,167555,49212,119912,3512840
2017,97,1200835,126180,74919,0,74919,37075,953310,9351,0,856862,84743,772119,2464746,1912870,27756,517593,6527,26577,0,125290,4674310
2017,103,956222,248341,248984,126982,122002,220413,202543,35941,6569,218492,44567,173925,2409909,1902751,3306,499053,4799,68831,27507,7970,3695500
2017,110,380846,28640,33757,0,33757,1180,25779,291490,0,336084,52097,283987,2248373,1739452,0,505749,3172,110539,0,24323,3100165
2017,94,392034,26330,3475,0,3475,0,69682,292547,0,186817,56174,130643,1792970,1399074,0,386878,7018,111644,0,590,2484055
2017,91,363316,62927,66349,0,66349,0,0,234040,-519,359511,78355,281156,3103342,2465677,0,634858,2807,65597,0,46440,3937687
2017,664,33406966,15093353,9827100,3585630,6241470,1799345,5837688,849480,-68619,4845752,1671120,3174632,65190623,52365309,18789,12806525,0,1900808,0,241534,105517064
2017,918,283411893,140637549,82070315,23708222,58362093,30202811,23184344,7316874,-461053,17391908,7808084,9583824,337596321,268044213,0,63017074,6535034,14790608,3177579,13166289,669073545
2017,92,342465,77496,19876,0,19876,5707,204240,35146,0,200142,64376,135766,1639161,1223211,0,410901,5049,1480,1093,336,2184677
2017,95,1455640,191454,304107,0,304107,39381,830284,90414,0,477014,188151,288863,4431608,3506681,0,916418,8509,462644,991,780308,7608205
2017,301,1014730,266095,42070,6103,35967,313586,245623,147356,0,1211861,239287,972574,4118083,3284916,2447,700760,129960,365170,22150,31758,6763752
2017,492,12451274,3181107,2911637,1708384,1203253,2499623,3383926,474981,38719,1612694,720840,891854,20938047,16488135,28809,4394754,26349,1359864,1780,57007,36459385
2017,811,15205521,535768,526788,64608,462180,12863119,719600,560246,0,2449438,263918,2185520,4360831,3297515,5014,1028075,30227,375186,0,21790,22412766
2017,812,65313644,41943982,3048700,0,3048700,16724324,3207362,389276,-219299,9885369,1701817,8183552,40971189,32461708,6000,8503481,0,2027940,0,116715,118095558
2017,832,155041,4176,6349,0,6349,556,64043,79917,2685,180808,21790,159018,496907,350694,11131,134037,1045,8311,0,3981,847733
2017,841,47787,4613,4104,0,4104,131,29799,9140,3161,121586,18190,103396,251614,185937,4111,61061,505,8446,790,13106,446490
2017,856,879628,90897,91265,0,91265,275564,371757,50145,0,439201,114414,324787,3114655,2370246,0,729399,15010,125356,5394,57,4564291
2017,859,419190,69500,8973,0,8973,66138,56191,218388,0,546808,45836,500972,2409907,1824864,0,580623,4420,29588,0,137806,3543299
2017,861,270491,62020,0,0,0,11140,1150,196181,0,542902,23729,519173,1257244,1014828,0,251781,-9365,604,0,31772,2103013
2017,880,1270686,160053,176320,0,176320,0,883972,50341,0,573143,137836,435307,4694485,3748798,0,945687,0,109433,0,29424,6677171
2017,883,1677186,224440,16598,0,16598,149543,1019613,266992,0,522029,267939,254090,6750224,5219642,0,1508555,22027,1173371,0,23142,10145952
2017,884,1059634,119293,60892,0,60892,24100,843896,11453,0,925565,106210,819355,2290392,1741450,62125,476118,10699,32105,0,59227,4366923
2017,877,170052,20617,0,0,0,0,139956,9479,0,284023,34927,249096,1833534,1540239,0,266709,26586,93358,0,25975,2406942
2017,911,5188379,351335,898948,0,898948,3583557,120432,234107,10957,2390095,873863,1516232,17338939,13666649,-31247,3647974,55563,1561893,524299,41026,27055588
2017,1067,2322138,188876,295717,0,295717,25934,1680745,130866,0,426048,230878,195170,4818795,3743232,14925,1046384,14254,949840,19667,375393,8911881
2017,1065,1452216,231582,156999,0,156999,0,879124,184511,0,2104896,295521,1809375,6251085,4986120,14319,1250646,0,499792,0,326763,10634752
2017,1066,11359207,2277906,3575911,584769,2991142,3233364,1665430,606596,114230,6670197,901840,5768357,11054816,8605113,12208,2422251,15244,1249331,10724,57754,30516259
2017,1100,945601,137033,264568,0,264568,0,544000,0,0,240058,160885,79173,3133221,2456849,0,676372,0,299164,0,0,4618044
2017,1105,2188148,412415,277069,0,277069,62173,1392746,43745,0,2067425,282085,1785340,7142674,5615894,0,1526780,0,42422,9601,170463,11620733
2017,1107,923687,61192,184600,21294,163306,426544,26608,224743,0,1409182,161836,1247346,1851121,1452054,14136,369901,15030,473226,0,497972,5155188
2017,1111,448994,78296,38585,0,38585,31805,57983,242325,0,317612,40648,276964,2334655,1790350,0,537105,7200,157091,0,215740,3474092
2017,1121,109507,18176,5624,0,5624,0,24108,61599,0,173721,28802,144919,449692,314785,0,134907,0,20188,0,34351,787459
